chrom chromStart chromEnd signalValue
chr7 108485667 108513357 1.39977
chr7 110237544 110243231 1.56917
chr7 110256989 110269956 1.58783
chr7 110408843 110409856 2.60035
chr7 110646140 110651146 1.61082
chr7 111203417 111204691 2.4052
chr7 111207333 111207597 5.29437
chr7 111222346 111237278 1.33568
chr7 111301365 111341116 1.5079
chr7 111373522 111378528 1.61082
chr7 111380351 111392396 1.50407
chr7 111419329 111430106 1.39172
chr7 111508399 111519594 1.57505
chr7 111522612 111529416 1.53279
chr7 111643947 111654904 1.39829
chr7 111664531 111673086 1.57096
chr7 111678653 111683769 1.62872
chr7 111994600 112062472 1.61341
chr7 112133380 112144112 1.41258
chr7 112147216 112182017 1.63896
chr7 112210595 112218988 1.55004
chr7 112225542 112226123 3.4235
chr7 112246001 112249546 2.54764
chr7 112339258 112345108 1.58977
chr7 112694695 112703171 1.60463
chr7 112759944 112808061 1.57643
chr7 112839053 112847344 1.5756
chr7 112991671 112996762 1.59448
chr7 113045785 113052065 1.53228
chr7 113055888 113056603 3.3082
chr7 113480049 113486767 1.53641
chr7 113659134 113669170 1.61232
chr7 113691478 113691712 6.89209
chr7 113787971 113797996 1.59264
chr7 113822844 113831214 1.54146
chr7 113845996 113854033 1.5585
chr7 113933450 113957763 1.37751
chr7 113993460 114020390 1.41931
chr7 114015290 114017357 2.6268
chr7 114040524 114075018 1.47432
chr7 114085416 114093913 1.58801
chr7 114100342 114120332 1.39841
chr7 114212821 114220389 1.59115
chr7 114226131 114246253 1.41329
chr7 114255553 114270241 1.79707
chr7 114306596 114316023 1.56821
chr7 114330248 114330448 5.64462
chr7 114332491 114333557 2.5215
chr7 114346309 114346924 3.49647
chr7 114349123 114353056 2.63802
chr7 114352444 114353120 3.34001
chr7 114378248 114387459 1.56413
chr7 114751875 114759402 1.48555
chr7 114790899 114791905 2.61844
chr7 114846944 114882945 1.65451
chr7 114892598 114892700 8.43267
chr7 114903973 114942371 1.39163
chr7 114925654 114925854 5.64462
chr7 114925754 114925867 8.08753
chr7 114939340 114940482 2.54199
chr7 114956141 114965106 1.5291
chr7 114970242 115000161 1.52009
chr7 115019685 115037238 1.39962
chr7 115061906 115067248 1.59001
chr7 115103260 115128641 1.525
chr7 115133364 115139183 1.6352
chr7 115143184 115153275 1.60353
chr7 115180157 115180316 6.08584
chr7 115188530 115188694 7.21147
chr7 115255625 115280593 1.48994
chr7 115357676 115367761 1.40193
chr7 115418892 115419959 2.6199
chr7 115436222 115462060 1.4252
chr7 115483870 115505795 1.64033
chr7 115512450 115513768 2.40648
chr7 115517482 115520157 2.53217
chr7 115539020 115570054 1.60578
chr7 115648412 115659883 1.63089
chr7 115673164 115674282 2.54847
chr7 115677389 115678496 2.52523
chr7 115683286 115684885 2.38702
chr7 115732788 115732950 5.97314
chr7 115735988 115736213 6.45099
chr7 115817842 115854531 1.9561
chr7 115909455 115909558 8.3508
chr7 115912269 115912417 6.53817
chr7 115912577 115912709 8.14519
chr7 115946430 115946566 7.11507
chr7 115969637 115969746 7.89112
chr7 115970083 115970212 7.08442
chr7 115970469 115970583 7.54502
chr7 115975761 115975960 6.48341
chr7 116007439 116007554 7.94687
chr7 116066299 116066436 7.45553
chr7 116079339 116079446 9.04345
chr7 116105503 116115530 1.59768
chr7 116122635 116123149 3.45141
chr7 116154273 116171640 1.95012
chr7 116189172 116214052 1.44983
chr7 116244680 116244793 7.61179
chr7 116248522 116248624 8.43267
chr7 116441236 116441353 8.2705
chr7 116576023 116576527 3.51989
chr7 117454857 117455040 7.05026
chr7 117477265 117477390 7.74119
chr7 117480475 117480636 7.34585
chr7 118304282 118304489 5.45374
chr7 118311031 118318733 1.52857
chr7 118904543 118915099 1.45141
chr7 119034875 119047060 1.42061
chr7 119344431 119351023 1.62286
chr7 119399999 119405161 1.60379
chr7 119413411 119421635 1.54921
chr7 119569400 119590712 1.66481
chr7 119594366 119596475 2.54899
chr7 119622852 119633033 1.61576
chr7 119636407 119650216 1.62338
chr7 119680272 119753086 1.63163
chr7 119764309 119765454 2.48837
chr7 119773874 119789442 1.61261
chr7 119822962 119823075 7.61179
chr7 119825233 119825353 7.61576
chr7 119840369 119842338 2.48451
chr7 119844711 119845651 3.20262
chr7 119854260 119870333 1.76597
chr7 119880995 119889025 1.5063
chr7 120326558 120333306 1.55348
chr7 120348966 120359954 1.38946
chr7 120402889 120417862 1.81313
chr7 120420697 120435102 1.59726
chr7 120491798 120504509 1.9074
chr7 120511233 120525840 1.75183
chr7 120546256 120581525 1.44345
chr7 120640284 120640393 7.89112
chr7 120647741 120647924 6.7565
chr7 120650736 120650909 7.45779
chr7 120933130 120956415 1.36445
chr7 121030794 121031029 10.7517
chr7 121043904 121044008 8.2705
chr7 121043908 121044462 3.59035
chr7 121050010 121053561 2.90667
chr7 121062904 121070718 1.56858
chr7 121092501 121105145 1.61989
chr7 121111212 121123190 1.66508
chr7 121124456 121137429 1.64511
chr7 121144485 121178906 1.59771
chr7 121185627 121204557 1.72095
chr7 121209622 121227194 1.98855
chr7 121227248 121238367 1.61966
chr7 121265319 121283126 1.32833
chr7 121311397 121322662 1.70366
chr7 121329303 121349352 1.40502
chr7 121378977 121430464 1.52754
chr7 121437025 121438027 2.6289
chr7 121492759 121492985 4.99524
chr7 121502457 121502989 3.33463
chr7 121505890 121531306 2.22724
chr7 121564463 121565595 2.56444
chr7 121579696 121580207 3.47167
chr7 121592201 121609663 1.40076
chr7 121643847 121644940 2.55757
chr7 121650053 121651953 2.54644
chr7 121652556 121653158 3.21478
chr7 121668107 121668328 5.10825
chr7 121673605 121703857 1.46248
chr7 121773283 121811421 1.45891
chr7 121929749 121978495 2.32365
chr7 121988877 122004013 1.55209
chr7 122051896 122058187 1.63215
chr7 122144181 122156298 1.40197
chr7 122191262 122202899 1.38588
chr7 122326339 122326910 3.48346
chr7 122445642 122457017 1.37527
chr7 122521301 122522423 2.5873
chr7 122523254 122530446 3.77474
chr7 122560345 122560447 8.43267
chr7 122632326 122637351 1.61542
chr7 122782094 122782601 3.49906
chr7 122783617 122784671 2.60121
chr7 122879811 122880313 3.53391
chr7 123033067 123038934 1.64931
chr7 123172449 123172630 6.53415
chr7 123173056 123174803 3.96956
chr7 123216575 123216686 7.74894
chr7 123220513 123220629 7.87837
chr7 123232810 123312028 1.57031
chr7 123411041 123418893 1.59522
chr7 123515884 123526222 1.40922
chr7 123524561 123529693 1.60269
chr7 123581219 123587585 1.57069
chr7 123593402 123598855 1.57736
chr7 123612486 123617572 1.59605
chr7 123664840 123686053 2.15408
chr7 123693773 123717759 1.41646
chr7 124303602 124308795 1.60457
chr7 124402849 124402988 6.9615
chr7 124403040 124403191 7.47632
chr7 124403896 124406063 5.4825
chr7 124406425 124406568 7.89457
chr7 124430505 124433549 2.66672
chr7 124450021 124457130 1.55021
chr7 124696974 124697110 7.11507
chr7 126563310 126603727 1.48172
chr7 126701881 126727056 1.4905
chr7 126762661 126808160 1.47573
chr7 126932525 126932667 7.95017
chr7 126932848 126932978 8.68403
chr7 126937022 126937133 7.74894
chr7 126952195 126988410 1.69224
chr7 127019787 127020020 5.53733
chr7 127038115 127051797 1.61487
chr7 127069883 127093121 1.47825
chr7 127108593 127108775 7.089
chr7 127111070 127111255 7.55522
chr7 127236957 127237164 6.23284
chr7 127240027 127242206 2.8125
chr7 127249235 127270139 2.23736
chr7 127270987 127290088 1.67177
chr7 127669867 127670892 2.62235
chr7 127670615 127670820 5.50694
chr7 127981184 128015820 2.1481
chr7 128018706 128029956 1.40488
chr7 128028013 128028798 3.15017
chr7 128046292 128046477 14.8198
chr7 128047723 128048064 4.72947
chr7 128048947 128049722 4.99432
chr7 128050432 128051506 2.55277
chr7 128050612 128050886 5.29735
chr7 128053501 128053800 5.03422
chr7 128327127 128383140 1.8312
chr7 128367743 128367943 5.64462
chr7 128367843 128367948 8.19174
chr7 128374980 128375185 6.29365
chr7 128420905 128434772 1.76002
chr7 128510284 128510391 8.03862
chr7 128528254 128529405 2.61552
chr7 128529486 128532872 2.39737
chr7 129072480 129073546 3.58052
chr7 129075314 129075591 5.0459
chr7 129143232 129143348 8.3418
chr7 129152872 129173120 1.43104
chr7 129162859 129162960 8.51616
chr7 129163090 129163234 7.83975
chr7 129165663 129165884 5.10825
chr7 129191577 129217039 1.46103
chr7 129407090 129437308 2.57423
chr7 129898038 129926055 1.81516
chr7 129938461 129939827 2.55804
chr7 129941255 129942052 3.17019
chr7 129942367 129943114 3.02255
chr7 129944142 129944405 5.31451
chr7 129950028 129962819 1.6391
chr7 129969572 129970718 2.58002
chr7 130100326 130141683 1.67942
chr7 130364102 130375172 1.66568
chr7 130451775 130504629 1.54092
chr7 130509541 130531278 1.43688
chr7 130853927 130855920 2.53551
chr7 130928984 130939289 1.6537
chr7 130943276 130944289 2.60035
chr7 131354753 131354970 6.68882
chr7 131372162 131372294 7.33067
chr7 131373032 131373324 5.52311
chr7 131378034 131378237 5.82602
chr7 131378946 131379062 7.87837
chr7 131403970 131404187 5.69788
chr7 131430620 131430773 7.37859
chr7 131466693 131466916 5.54458
chr7 131485253 131485478 5.49529
chr7 131515635 131515825 7.07346
chr7 131534318 131534548 5.84329
chr7 131849773 131849897 7.37008
chr7 131855587 131855697 7.81938
chr7 131903118 131903235 8.2705
chr7 132094101 132094215 8.01658
chr7 132138792 132138905 7.61179
chr7 132201835 132201957 7.49091
chr7 132208708 132208811 8.3508
chr7 132242564 132242676 7.67975
chr7 132300440 132300553 7.61179
chr7 132416555 132416879 6.63682
chr7 132436203 132436305 8.43267
chr7 132437550 132437775 6.21207
chr7 132771210 132771803 3.44488
chr7 132773426 132774479 2.50157
chr7 132833587 132833799 7.10015
chr7 132847927 132848043 8.3418
chr7 132852249 132852409 7.05577
chr7 132869624 132869847 5.54458
chr7 132873148 132873307 6.76205
chr7 133837599 133837706 8.03862
chr7 133861627 133861766 7.34825
chr7 133869622 133869722 8.60132
chr7 133883088 133883289 5.61654
chr7 134010609 134010709 8.60132
chr7 134025252 134025366 9.43128
chr7 134029605 134029745 6.91178
chr7 134198884 134199100 7.21755
chr7 134216978 134217207 6.80782
chr7 134376334 134376454 8.06374
chr7 134377494 134377601 8.54103
chr7 134924857 134931294 1.57007
chr7 134951858 134952576 2.99489
chr7 134962948 134974684 1.62612
chr7 134979715 134979847 7.33067
chr7 135007430 135013329 1.69504
chr7 135026892 135033144 1.59074
chr7 135474700 135474806 8.11446
chr7 135496501 135496607 8.11446
chr7 135497255 135497356 8.51616
chr7 135523361 135523466 8.19174
chr7 135540753 135540872 8.1315
chr7 135694932 135704022 1.57904
chr7 135710095 135719106 1.58095
chr7 136023638 136038400 1.3547
chr7 136058124 136068485 1.64995
chr7 136075832 136076567 2.99876
chr7 136087679 136095748 1.51235
chr7 136180042 136180276 7.58129
chr7 136552709 136558401 2.63502
chr7 136982788 136992844 1.40597
chr7 137026883 137030349 2.57469
chr7 137079657 137091914 1.36841
chr7 137127054 137181048 1.47453
chr7 137271430 137271531 8.51616
chr7 137276414 137276514 8.60132
chr7 137291517 137291666 6.49429
chr7 137291732 137291936 7.37859
chr7 137390784 137456030 1.67505
chr7 137395084 137395188 8.2705
chr7 137410894 137410998 9.30431
chr7 137418279 137418482 5.5612
chr7 137459862 137468587 1.55267
chr7 137509807 137542073 1.66943
chr7 137857490 137858594 2.4834
chr7 138283088 138288977 1.57925
chr7 138283799 138293980 1.39927
chr7 138318589 138318765 6.71978
chr7 138341624 138357802 1.85751
chr7 138396088 138404023 1.49046
chr7 138422812 138427897 1.59636
chr7 138433333 138439215 1.57199
chr7 138464883 138465141 5.00077
chr7 138474729 138496280 1.39191
chr7 138511577 138530810 1.69663
chr7 138699547 138700156 3.35437
chr7 138797420 138797663 5.08823
chr7 138799782 138800029 5.22347
chr7 138800161 138800364 5.5612
chr7 138800704 138800865 7.01195
chr7 138807853 138808150 5.24912
chr7 138894471 138894991 3.61835
chr7 138895706 138895857 6.40827
chr7 138906060 138907404 2.47992
chr7 138913369 138913626 5.02023
chr7 139166833 139167157 7.13458
chr7 139167462 139167659 7.095
chr7 139168047 139168188 6.48149
chr7 139168379 139169043 4.85768
chr7 139173385 139173903 3.52853
chr7 139257434 139257639 14.1607
chr7 139477505 139481375 3.66723
chr7 139477809 139477964 10.058
chr7 139478410 139479969 5.44824
chr7 139483473 139483712 5.39832
chr7 139484187 139484739 3.3112
chr7 139484826 139486048 3.43138
chr7 139501733 139533372 1.61076
chr7 139564155 139565202 2.56725
chr7 139662497 139684466 1.42171
chr7 139711916 139714555 2.48522
chr7 139746485 139802927 1.98777
chr7 139772126 139772371 7.67975
chr7 139776913 139777058 6.67344
chr7 139845727 139845832 8.70372
chr7 139864005 139864113 7.96419
chr7 139867935 139868037 8.43267
chr7 139870240 139870401 7.34585
chr7 139889855 139889992 7.45553
chr7 139890591 139890742 7.83233
chr7 139941092 139941231 7.34825
chr7 139982246 139982346 8.60132
chr7 139983253 139983358 8.19174
chr7 139986510 139986765 6.95695
chr7 139988011 139988119 7.96419
chr7 140013099 140013249 7.16777
chr7 140025713 140025861 6.9014
chr7 140101924 140102491 3.2236
chr7 140103532 140104924 3.63023
chr7 140114169 140114899 3.31387
chr7 140116992 140118106 2.46111
chr7 140117672 140117784 7.67975
chr7 140125373 140126874 2.50705
chr7 140183012 140183681 3.37496
chr7 140185279 140185783 3.51989
chr7 140229735 140239205 1.56677
chr7 140251247 140252286 2.53528
chr7 140263684 140315008 1.62247
chr7 140273362 140273705 5.01535
chr7 140273931 140274135 5.53394
chr7 140276562 140276801 5.39832
chr7 140282242 140282454 5.57869
chr7 140285784 140285936 6.71978
chr7 140300054 140300254 5.64462
chr7 140306516 140306782 5.25457
chr7 140322502 140348552 2.11318
chr7 141085734 141085909 6.75818
chr7 141145400 141145507 9.04345
chr7 141199981 141200095 8.48815
chr7 141209500 141209696 7.1312
chr7 141209743 141209895 6.71978
chr7 141226943 141227043 8.60132
chr7 141414645 141414746 8.51616
chr7 141415422 141415645 6.74992
chr7 141424307 141424529 5.3274
chr7 141996665 141996766 8.51616
chr7 141997940 141998054 7.54502
chr7 141998122 141998257 7.56598
chr7 142133185 142133317 7.33067
chr7 142134350 142134490 6.91178
chr7 142134693 142134901 6.71978
chr7 142135999 142136105 8.11446
chr7 142202337 142202437 8.60132
chr7 142213594 142213704 7.81938
chr7 142329035 142329138 8.3508
chr7 142335413 142335600 6.89946
chr7 142337187 142337296 7.89112
chr7 142538663 142538819 6.20288
chr7 142553063 142553842 6.6939
chr7 142555534 142555669 7.56598
chr7 143190470 143190694 6.2398
chr7 143196491 143196624 6.87136
chr7 143598702 143640914 1.6263
chr7 143694332 143705203 1.64672
chr7 143712234 143758844 1.54435
chr7 143750929 143751151 6.78032
chr7 143751239 143751375 7.11507
chr7 143766746 143766846 8.60132
chr7 143790082 143818169 1.44506
chr7 143818194 143877380 1.54501
chr7 144083434 144117441 1.57606
chr7 144128947 144139340 1.63452
chr7 144549042 144549248 5.48021
chr7 144550280 144551031 3.29278
chr7 144552546 144552651 8.19174
chr7 144561636 144562146 3.47848
chr7 144573330 144575955 2.66231
chr7 144585604 144592853 1.58702
chr7 145813652 145814660 2.61325
chr7 147573954 147583964 1.40706
chr7 147674449 147676228 2.4779
chr7 147791890 147792773 2.98319
chr7 147800900 147821102 1.40503
chr7 147834214 147843224 1.52743
chr7 147865719 147916989 1.55497
chr7 147938911 147939014 8.3508
chr7 147939162 147939432 6.37135
chr7 147953196 147953426 6.77822
chr7 147969274 147969376 8.43267
chr7 148012217 148062142 1.90267
chr7 148127300 148143248 1.32811
chr7 148148305 148148867 3.34793
chr7 148151345 148151445 8.60132
chr7 148153141 148154342 2.50663
chr7 148163003 148199141 1.84014
chr7 148171503 148171604 8.51616
chr7 148178859 148179110 5.35441
chr7 148187784 148188479 5.49185
chr7 148263189 148263328 7.735
chr7 148279720 148279977 6.90281
chr7 148320943 148321058 7.94687
chr7 148321793 148321938 7.41493
chr7 148321996 148322171 7.37256
chr7 148343035 148343143 7.96419
chr7 148581085 148631957 2.2593
chr7 148644136 148645306 2.48115
chr7 148647336 148652817 1.58891
chr7 148653441 148663286 1.57261
chr7 148667483 148673702 1.61646
chr7 148678386 148678898 5.35483
chr7 148679767 148680267 3.54805
chr7 148680951 148681134 6.46274
chr7 148682048 148682866 3.28596
chr7 148741136 148741373 5.44387
chr7 148934595 148935598 2.62628
chr7 148995758 149017635 1.42769
chr7 149010355 149018691 1.50905
chr7 149051766 149066078 1.68652
chr7 149076150 149104331 1.80078
chr7 149110101 149112388 3.66694
chr7 149110499 149110741 13.7728
chr7 149111454 149111605 6.76429
chr7 149120368 149121087 3.43933
chr7 149214105 149221177 1.58873
chr7 149317107 149405706 1.72623
chr7 149389706 149389809 8.3508
chr7 149390067 149390228 7.34585
chr7 149430986 149496109 1.63364
chr7 149513939 149541163 1.35857
chr7 149634962 149635203 5.35352
chr7 149635066 149635221 6.2429
chr7 149638279 149638484 5.50694
chr7 149700280 149701500 2.42353
chr7 149700467 149700634 6.76002
chr7 150034381 150047944 1.98576
chr7 150038369 150038600 5.81799
chr7 150039205 150039562 6.62567
chr7 150039716 150039890 6.48807
chr7 150041023 150041419 5.02287
chr7 150042357 150042571 5.52655
chr7 150043438 150043638 5.64462
chr7 150212062 150213535 2.44522
chr7 150705136 150724246 2.21672
chr7 150964181 150964281 8.60132
chr7 150973235 150973529 7.1312
chr7 150976274 150976477 7.15011
chr7 150981321 150981444 8.30412
chr7 150986451 150986630 7.50814
chr7 151234911 151240005 1.60409
chr7 151240526 151245597 1.62197
chr7 151335087 151367857 1.89803
chr7 151373733 151383655 1.58208
chr7 151394135 151411217 1.73718
chr7 151415409 151415527 7.74483
chr7 151416449 151417652 2.41309
chr7 151419513 151421234 2.46769
chr7 151432797 151434029 2.48719
chr7 151440276 151440883 3.36543
chr7 151441855 151443254 2.42085
chr7 151443789 151444407 3.30553
chr7 151446030 151446690 3.50243
chr7 151454821 151456834 2.51032
chr7 151464167 151491814 1.67806
chr7 151496995 151517584 1.69977
chr7 151520057 151528639 1.55975
chr7 151548673 151549198 3.48149
chr7 151572052 151572271 6.8732
chr7 151572505 151572664 7.10015
chr7 151588331 151588457 7.2531
chr7 151588525 151588630 8.19174
chr7 151688397 151689756 2.61078
chr7 151698574 151703598 1.60504
chr7 151706177 151706760 3.50397
chr7 151715545 151716623 2.49343
chr7 151720157 151721149 2.98055
chr7 151721222 151721990 3.1499
chr7 151985997 151986106 7.89112
chr7 152099747 152100296 3.52513
chr7 152100935 152101369 5.07855
chr7 152104092 152104320 5.42298
chr7 152105934 152106512 3.34827
chr7 152108271 152110691 2.39913
chr7 152148686 152148865 10.2111
chr7 152250954 152251109 6.2429
chr7 152261884 152262581 3.08512
chr7 152482415 152482652 7.48533
chr7 152619766 152622715 2.58856
chr7 152626418 152632405 1.57135
chr7 152681218 152682393 2.47059
chr7 152987078 152987289 5.35035
chr7 154659167 154659310 7.51864
chr7 154659491 154659780 5.0224
chr7 154659860 154660624 5.6995
chr7 154675731 154676744 2.60035
chr7 154688928 154695438 1.56072
chr7 154701353 154721471 1.78499
chr7 154716070 154716199 7.08442
chr7 154716290 154716512 6.53817
chr7 154823194 154823699 3.51292
chr7 154829320 154836959 1.50599
chr7 154835793 154919284 1.72367
chr7 154893271 154893476 5.50694
chr7 154899611 154899785 7.72389
chr7 154900187 154900358 7.54502
chr7 155125550 155127045 2.40923
chr7 155127881 155130396 2.67188
chr7 155411534 155415032 2.58187
chr7 155416461 155417498 2.59201
chr7 155650985 155651145 7.72775
chr7 155657594 155657765 7.54502
chr7 155658255 155658365 7.81938
chr7 155974350 155974451 8.51616
chr7 155975482 155975583 8.51616
chr7 155982635 155982766 7.38663
chr7 155988196 155988302 8.62161
chr7 156017289 156017416 7.19599
chr7 156213397 156213498 8.51616
